river_code,river_name,parent_code,parent_name,basin_name,stream_order,is_civilian,topology_path,source_type,waterway_type,description,has_osm_geo,wikidata_id,meta_data
151012,沙里仙溪,151010,陳有蘭溪,濁水溪,3,0,0@151000@151010@151012,WRA,river,濁水溪官方水系,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.9109704, ""outfall_lat"": 23.5027302, ""primary_county"": ""南投縣"", ""primary_county_code"": ""10008"", ""is_border_river"": false, ""border_counties"": [""南投縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.9110,23.5027 落入 南投縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151012-C01,烏干坑溪,151012,沙里仙溪,濁水溪,4,1,0@151000@151010@151012@151012-C01,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151000-C08,松柏坑溪,151000,濁水溪,濁水溪,2,1,0@151000@151000-C08,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151080,卓棍溪,151000,濁水溪,濁水溪,2,0,0@151000@151080,WRA,river,濁水溪官方水系,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151000-C09,瓠瓢坑溪,151000,濁水溪,濁水溪,2,1,0@151000@151000-C09,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151000-C10,益則坑溪,151000,濁水溪,濁水溪,2,1,0@151000@151000-C10,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151000-C11,玉崙溪,151000,濁水溪,濁水溪,2,1,0@151000@151000-C11,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151070,丹大溪,151000,濁水溪,濁水溪,2,0,0@151000@151070,WRA,river,濁水溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151060,郡大溪,151000,濁水溪,濁水溪,2,0,0@151000@151060,WRA,river,濁水溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151061,巒大溪,151060,郡大溪,濁水溪,3,0,0@151000@151060@151061,WRA,river,濁水溪官方水系,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.1045197, ""outfall_lat"": 23.6572474, ""primary_county"": ""南投縣"", ""primary_county_code"": ""10008"", ""is_border_river"": false, ""border_counties"": [""南投縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.1045,23.6572 落入 南投縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151050,卡社溪,151000,濁水溪,濁水溪,2,0,0@151000@151050,WRA,river,濁水溪官方水系,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151000-C12,栗栖溪,151000,濁水溪,濁水溪,2,1,0@151000@151000-C12,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151040,萬大溪,151000,濁水溪,濁水溪,2,0,0@151000@151040,WRA,river,濁水溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151040-C01,萬大北溪,151040,萬大溪,濁水溪,3,1,0@151000@151040@151040-C01,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.2301731, ""outfall_lat"": 23.9461044, ""primary_county"": ""南投縣"", ""primary_county_code"": ""10008"", ""is_border_river"": false, ""border_counties"": [""南投縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.2302,23.9461 落入 南投縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151040-C02,萬大南溪,151040,萬大溪,濁水溪,3,1,0@151000@151040@151040-C02,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.2146665, ""outfall_lat"": 23.9106304, ""primary_county"": ""南投縣"", ""primary_county_code"": ""10008"", ""is_border_river"": false, ""border_counties"": [""南投縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.2147,23.9106 落入 南投縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151000-C13,霧社溪,151000,濁水溪,濁水溪,2,1,0@151000@151000-C13,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
1510B0,塔羅灣溪,151000,濁水溪,濁水溪,2,0,0@151000@1510B0,WRA,river,濁水溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
1510B0-C01,馬赫坡溪,1510B0,塔羅灣溪,濁水溪,3,1,0@151000@1510B0@1510B0-C01,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151000-C13-C01,奇萊主溪,151000-C13,霧社溪,濁水溪,3,1,0@151000@151000-C13@151000-C13-C01,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151000-C14,臺灣鐵路,151000,濁水溪,濁水溪,2,1,0@151000@151000-C14,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151000-C15,霧社水庫,151000,濁水溪,濁水溪,2,1,0@151000@151000-C15,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
151000-C16,武界壩,151000,濁水溪,濁水溪,2,1,0@151000@151000-C16,Wiki,stream,濁水溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""4"", ""river_office_name"": ""第四河川分署"", ""office_valid_counties"": [""彰化縣"", ""雲林縣"", ""南投縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""未定縣市"", ""primary_county_code"": ""00000"", ""is_border_river"": false, ""border_counties"": [], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Unassigned_Fallback"", ""county_derivation_tier"": ""Tier_4_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
